181	9050000	181	9050000
185	9250000	185	9250000
192	9600000	204	10200000
206	10300000	210	10500000
266	13300000	276	13800000
277	13850000	284	14200000
285	14250000	288	14400000
289	14450000	297	14850000
298	14900000	301	15050000
302	15100000	311	15550000
312	15600000	319	15950000
320	16000000	347	17350000
348	17400000	352	17600000
353	17650000	359	17950000
360	18000000	508	25400000
509	25450000	512	25600000
513	25650000	517	25850000
518	25900000	525	26250000
526	26300000	535	26750000
536	26800000	576	28800000
577	28850000	580	29000000
581	29050000	589	29450000
590	29500000	598	29900000
599	29950000	622	31100000
623	31150000	623	31150000
624	31200000	632	31600000
633	31650000	636	31800000
637	31850000	646	32300000
647	32350000	655	32750000
656	32800000	664	33200000
665	33250000	672	33600000
673	33650000	678	33900000
679	33950000	688	34400000
689	34450000	690	34500000
691	34550000	694	34700000
695	34750000	709	35450000
710	35500000	721	36050000
722	36100000	728	36400000
729	36450000	739	36950000
740	37000000	743	37150000
744	37200000	752	37600000
753	37650000	753	37650000
754	37700000	762	38100000
763	38150000	768	38400000
769	38450000	773	38650000
774	38700000	783	39150000
784	39200000	790	39500000
791	39550000	822	41100000
823	41150000	824	41200000
825	41250000	836	41800000
837	41850000	843	42150000
844	42200000	851	42550000
852	42600000	857	42850000
858	42900000	863	43150000
864	43200000	874	43700000
875	43750000	882	44100000
884	44200000	884	44200000
885	44250000	887	44350000
888	44400000	896	44800000
897	44850000	903	45150000
904	45200000	910	45500000
911	45550000	918	45900000
919	45950000	923	46150000
924	46200000	933	46650000
