221	11050000	222	11100000
226	11300000	228	11400000
229	11450000	233	11650000
234	11700000	241	12050000
242	12100000	249	12450000
310	15500000	335	16750000
336	16800000	341	17050000
342	17100000	351	17550000
352	17600000	355	17750000
356	17800000	364	18200000
365	18250000	378	18900000
379	18950000	427	21350000
428	21400000	433	21650000
434	21700000	455	22750000
456	22800000	486	24300000
487	24350000	492	24600000
493	24650000	508	25400000
509	25450000	516	25800000
517	25850000	527	26350000
528	26400000	534	26700000
535	26750000	556	27800000
557	27850000	561	28050000
562	28100000	571	28550000
572	28600000	586	29300000
587	29350000	592	29600000
593	29650000	602	30100000
603	30150000	627	31350000
628	31400000	633	31650000
634	31700000	640	32000000
641	32050000	650	32500000
651	32550000	665	33250000
666	33300000	679	33950000
680	34000000	705	35250000
706	35300000	712	35600000
713	35650000	723	36150000
724	36200000	731	36550000
732	36600000	741	37050000
742	37100000	745	37250000
746	37300000	752	37600000
753	37650000	760	38000000
761	38050000	774	38700000
775	38750000	783	39150000
784	39200000	791	39550000
792	39600000	801	40050000
802	40100000	808	40400000
809	40450000	814	40700000
815	40750000	818	40900000
819	40950000	826	41300000
827	41350000	833	41650000
834	41700000	842	42100000
843	42150000	851	42550000
852	42600000	852	42600000
853	42650000	863	43150000
864	43200000	869	43450000
870	43500000	879	43950000
880	44000000	882	44100000
883	44150000	894	44700000
895	44750000	903	45150000
904	45200000	910	45500000
911	45550000	920	46000000
921	46050000	944	47200000
945	47250000	971	48550000
972	48600000	995	49750000
996	49800000	1004	50200000
1005	50250000	1015	50750000
