3	150000	6	300000
7	350000	8	400000
9	450000	15	750000
16	800000	16	800000
17	850000	20	1000000
21	1050000	27	1350000
28	1400000	30	1500000
31	1550000	34	1700000
35	1750000	37	1850000
38	1900000	38	1900000
39	1950000	44	2200000
45	2250000	50	2500000
51	2550000	53	2650000
54	2700000	61	3050000
62	3100000	74	3700000
75	3750000	82	4100000
83	4150000	91	4550000
92	4600000	93	4650000
94	4700000	95	4750000
96	4800000	100	5000000
101	5050000	101	5050000
102	5100000	103	5150000
104	5200000	104	5200000
105	5250000	110	5500000
111	5550000	112	5600000
113	5650000	114	5700000
115	5750000	122	6100000
123	6150000	131	6550000
132	6600000	135	6750000
136	6800000	148	7400000
149	7450000	158	7900000
159	7950000	161	8050000
162	8100000	175	8750000
176	8800000	176	8800000
177	8850000	187	9350000
188	9400000	188	9400000
189	9450000	191	9550000
192	9600000	196	9800000
197	9850000	213	10650000
214	10700000	231	11550000
232	11600000	239	11950000
262	13100000	265	13250000
266	13300000	272	13600000
273	13650000	276	13800000
277	13850000	283	14150000
284	14200000	286	14300000
287	14350000	305	15250000
306	15300000	317	15850000
318	15900000	326	16300000
327	16350000	336	16800000
337	16850000	349	17450000
350	17500000	350	17500000
351	17550000	354	17700000
355	17750000	360	18000000
361	18050000	371	18550000
372	18600000	372	18600000
373	18650000	385	19250000
386	19300000	394	19700000
395	19750000	401	20050000
402	20100000	408	20400000
409	20450000	412	20600000
413	20650000	417	20850000
418	20900000	426	21300000
427	21350000	433	21650000
434	21700000	434	21700000
435	21750000	445	22250000
446	22300000	446	22300000
447	22350000	454	22700000
455	22750000	467	23350000
468	23400000	468	23400000
469	23450000	471	23550000
472	23600000	474	23700000
475	23750000	482	24100000
483	24150000	499	24950000
500	25000000	506	25300000
507	25350000	507	25350000
508	25400000	511	25550000
633	31650000	634	31700000
635	31750000	638	31900000
639	31950000	643	32150000
644	32200000	648	32400000
649	32450000	652	32600000
653	32650000	655	32750000
656	32800000	657	32850000
658	32900000	666	33300000
667	33350000	669	33450000
670	33500000	674	33700000
675	33750000	676	33800000
677	33850000	683	34150000
684	34200000	687	34350000
688	34400000	690	34500000
691	34550000	696	34800000
697	34850000	706	35300000
707	35350000	709	35450000
710	35500000	719	35950000
720	36000000	723	36150000
724	36200000	729	36450000
730	36500000	730	36500000
731	36550000	739	36950000
740	37000000	743	37150000
744	37200000	747	37350000
748	37400000	751	37550000
752	37600000	761	38050000
762	38100000	762	38100000
763	38150000	769	38450000
770	38500000	771	38550000
772	38600000	777	38850000
778	38900000	780	39000000
781	39050000	781	39050000
782	39100000	785	39250000
786	39300000	797	39850000
798	39900000	806	40300000
807	40350000	814	40700000
815	40750000	820	41000000
821	41050000	823	41150000
824	41200000	827	41350000
828	41400000	832	41600000
833	41650000	834	41700000
835	41750000	852	42600000
853	42650000	869	43450000
870	43500000	874	43700000
875	43750000	882	44100000
883	44150000	890	44500000
891	44550000	893	44650000
894	44700000	898	44900000
899	44950000	901	45050000
902	45100000	906	45300000
907	45350000	908	45400000
909	45450000	909	45450000
910	45500000	916	45800000
917	45850000	920	46000000
921	46050000	928	46400000
929	46450000	929	46450000
930	46500000	934	46700000
935	46750000	943	47150000
944	47200000	944	47200000
945	47250000	948	47400000
949	47450000	953	47650000
954	47700000	954	47700000
955	47750000	965	48250000
966	48300000	973	48650000
974	48700000	976	48800000
977	48850000	979	48950000
980	49000000	983	49150000
984	49200000	986	49300000
987	49350000	992	49600000
993	49650000	995	49750000
996	49800000	999	49950000
1000	50000000	1002	50100000
1003	50150000	1004	50200000
1005	50250000	1010	50500000
1011	50550000	1011	50550000
1012	50600000	1015	50750000
1016	50800000	1019	50950000
1020	51000000	1027	51350000
1028	51400000	1029	51450000
1030	51500000	1033	51650000
1034	51700000	1042	52100000
1043	52150000	1045	52250000
1046	52300000	1071	53550000
1072	53600000	1073	53650000
1074	53700000	1079	53950000
1080	54000000	1080	54000000
1081	54050000	1083	54150000
1084	54200000	1085	54250000
1086	54300000	1094	54700000
1095	54750000	1103	55150000
1104	55200000	1106	55300000
1107	55350000	1107	55350000
1116	55800000	1119	55950000
1120	56000000	1127	56350000
1128	56400000	1129	56450000
1130	56500000	1132	56600000
1133	56650000	1141	57050000
1142	57100000	1147	57350000
1148	57400000	1149	57450000
1150	57500000	1151	57550000
1152	57600000	1164	58200000
1165	58250000	1167	58350000
1168	58400000	1177	58850000
1178	58900000	1179	58950000
1180	59000000	1181	59050000
1182	59100000	1185	59250000
1186	59300000	1191	59550000
1192	59600000	1197	59850000
1198	59900000	1199	59950000
1200	60000000	1239	61950000
1240	62000000	1242	62100000
1243	62150000	1247	62350000
1248	62400000	1248	62400000
1249	62450000	1257	62850000
1258	62900000	1270	63500000
1271	63550000	1279	63950000
1280	64000000	1283	64150000
1284	64200000	1285	64250000
