404	20200000	426	21300000
453	22650000	463	23150000
467	23350000	510	25500000
513	25650000	562	28100000
562	28100000	567	28350000
574	28700000	602	30100000
613	30650000	623	31150000
623	31150000	631	31550000
632	31600000	643	32150000
652	32600000	660	33000000
660	33000000	680	34000000
680	34000000	699	34950000
700	35000000	710	35500000
710	35500000	729	36450000
730	36500000	737	36850000
737	36850000	743	37150000
744	37200000	759	37950000
759	37950000	768	38400000
768	38400000	774	38700000
774	38700000	795	39750000
795	39750000	809	40450000
809	40450000	816	40800000
818	40900000	828	41400000
828	41400000	839	41950000
839	41950000	873	43650000
876	43800000	891	44550000
891	44550000	903	45150000
903	45150000	913	45650000
914	45700000	943	47150000
943	47150000	966	48300000
966	48300000	976	48800000
976	48800000	984	49200000
984	49200000	1003	50150000
1007	50350000	1019	50950000
1022	51100000	1030	51500000
1032	51600000	1037	51850000
1037	51850000	1044	52200000
1045	52250000	1055	52750000
1055	52750000	1076	53800000
1077	53850000	1109	55450000
1110	55500000	1117	55850000
1119	55950000	1129	56450000
1129	56450000	1151	57550000
1154	57700000	1164	58200000
1164	58200000	1178	58900000
1178	58900000	1194	59700000
1194	59700000	1207	60350000
1207	60350000	1219	60950000
1223	61150000	1237	61850000
1237	61850000	1242	62100000
1247	62350000	1262	63100000
1262	63100000	1269	63450000
1269	63450000	1283	64150000
1283	64150000	1294	64700000
1294	64700000	1306	65300000
1306	65300000	1318	65900000
1318	65900000	1331	66550000
1331	66550000	1337	66850000
1338	66900000	1349	67450000
1349	67450000	1357	67850000
1357	67850000	1365	68250000
1365	68250000	1379	68950000
1380	69000000	1389	69450000
1389	69450000	1413	70650000
1416	70800000	1435	71750000
1435	71750000	1444	72200000
1444	72200000	1453	72650000
1453	72650000	1464	73200000
1466	73300000	1478	73900000
1479	73950000	1487	74350000
1487	74350000	1499	74950000
1500	75000000	1507	75350000
1507	75350000	1519	75950000
1519	75950000	1538	76900000
1539	76950000	1552	77600000
1552	77600000	1558	77900000
1558	77900000	1576	78800000
1578	78900000	1585	79250000
1585	79250000	1606	80300000
1608	80400000	1619	80950000
1620	81000000	1629	81450000
1629	81450000	1648	82400000
1650	82500000	1665	83250000
1665	83250000	1684	84200000
1690	84500000	1704	85200000
1705	85250000	1717	85850000
1717	85850000	1767	88350000
1769	88450000	1784	89200000
1787	89350000	1792	89600000
1793	89650000	1802	90100000
1802	90100000	1820	91000000
1821	91050000	1855	92750000
1855	92750000	1861	93050000
1861	93050000	1883	94150000
1883	94150000	1888	94400000
1891	94550000	1904	95200000
1905	95250000	1927	96350000
1927	96350000	1946	97300000
1946	97300000	1969	98450000
1969	98450000	1985	99250000
1985	99250000	1998	99900000
1998	99900000	2012	100600000
2012	100600000	2018	100900000
2018	100900000	2026	101300000
