0	0	15	750000
15	750000	22	1100000
25	1250000	36	1800000
39	1950000	50	2500000
53	2650000	61	3050000
75	3750000	82	4100000
83	4150000	92	4600000
95	4750000	105	5250000
109	5450000	122	6100000
122	6100000	158	7900000
159	7950000	175	8750000
176	8800000	199	9950000
208	10400000	232	11600000
232	11600000	258	12900000
258	12900000	282	14100000
282	14100000	313	15650000
314	15700000	336	16800000
336	16800000	349	17450000
349	17450000	366	18300000
368	18400000	394	19700000
394	19700000	400	20000000
401	20050000	413	20650000
417	20850000	433	21650000
433	21650000	446	22300000
446	22300000	453	22650000
454	22700000	473	23650000
474	23700000	499	24950000
499	24950000	526	26300000
576	28800000	598	29900000
603	30150000	609	30450000
610	30500000	619	30950000
625	31250000	656	32800000
657	32850000	667	33350000
667	33350000	674	33700000
674	33700000	683	34150000
683	34150000	696	34800000
696	34800000	706	35300000
709	35450000	719	35950000
719	35950000	729	36450000
729	36450000	739	36950000
743	37150000	751	37550000
751	37550000	769	38450000
772	38600000	782	39100000
782	39100000	819	40950000
819	40950000	834	41700000
834	41700000	868	43400000
868	43400000	884	44200000
884	44200000	898	44900000
898	44900000	916	45800000
916	45800000	929	46450000
930	46500000	934	46700000
935	46750000	943	47150000
943	47150000	953	47650000
953	47650000	973	48650000
973	48650000	986	49300000
986	49300000	999	49950000
1002	50100000	1015	50750000
1015	50750000	1027	51350000
1027	51350000	1033	51650000
1042	52100000	1066	53300000
1071	53550000	1084	54200000
1085	54250000	1093	54650000
1094	54700000	1127	56350000
1127	56350000	1141	57050000
1141	57050000	1147	57350000
1147	57350000	1164	58200000
1164	58200000	1191	59550000
1191	59550000	1199	59950000
1199	59950000	1239	61950000
1239	61950000	1257	62850000
