0	0	8	400000
11	550000	17	850000
17	850000	32	1600000
33	1650000	39	1950000
42	2100000	65	3250000
69	3450000	73	3650000
73	3650000	83	4150000
83	4150000	91	4550000
92	4600000	101	5050000
101	5050000	108	5400000
109	5450000	119	5950000
120	6000000	127	6350000
127	6350000	135	6750000
136	6800000	160	8000000
163	8150000	173	8650000
173	8650000	178	8900000
180	9000000	195	9750000
195	9750000	207	10350000
207	10350000	215	10750000
215	10750000	240	12000000
241	12050000	246	12300000
246	12300000	259	12950000
259	12950000	269	13450000
275	13750000	285	14250000
285	14250000	290	14500000
290	14500000	305	15250000
305	15250000	334	16700000
335	16750000	342	17100000
344	17200000	351	17550000
353	17650000	360	18000000
360	18000000	377	18850000
380	19000000	391	19550000
391	19550000	412	20600000
413	20650000	443	22150000
443	22150000	457	22850000
457	22850000	515	25750000
519	25950000	525	26250000
525	26250000	534	26700000
535	26750000	551	27550000
551	27550000	574	28700000
575	28750000	588	29400000
588	29400000	621	31050000
621	31050000	646	32300000
646	32300000	656	32800000
656	32800000	676	33800000
676	33800000	690	34500000
690	34500000	698	34900000
698	34900000	710	35500000
710	35500000	726	36300000
726	36300000	736	36800000
737	36850000	806	40300000
807	40350000	829	41450000
829	41450000	851	42550000
854	42700000	866	43300000
866	43300000	878	43900000
881	44050000	891	44550000
891	44550000	898	44900000
898	44900000	916	45800000
916	45800000	933	46650000
933	46650000	944	47200000
944	47200000	957	47850000
958	47900000	963	48150000
963	48150000	974	48700000
979	48950000	1009	50450000
1092	54600000	1146	57300000
1146	57300000	1171	58550000
1171	58550000	1182	59100000
1183	59150000	1190	59500000
1194	59700000	1215	60750000
1215	60750000	1224	61200000
1225	61250000	1229	61450000
1229	61450000	1243	62150000
1243	62150000	1247	62350000
1247	62350000	1258	62900000
1258	62900000	1275	63750000
1275	63750000	1284	64200000
1287	64350000	1295	64750000
1295	64750000	1312	65600000
1312	65600000	1326	66300000
1327	66350000	1341	67050000
1341	67050000	1356	67800000
1356	67800000	1360	68000000
1360	68000000	1370	68500000
1372	68600000	1394	69700000
1394	69700000	1404	70200000
1409	70450000	1436	71800000
1436	71800000	1454	72700000
1454	72700000	1467	73350000
1467	73350000	1474	73700000
1479	73950000	1485	74250000
1495	74750000	1505	75250000
1508	75400000	1534	76700000
1536	76800000	1553	77650000
1553	77650000	1562	78100000
1562	78100000	1572	78600000
1572	78600000	1627	81350000
1631	81550000	1653	82650000
1654	82700000	1666	83300000
1666	83300000	1676	83800000
1677	83850000	1691	84550000
1692	84600000	1712	85600000
1712	85600000	1727	86350000
1729	86450000	1737	86850000
1738	86900000	1747	87350000
1757	87850000	1779	88950000
1781	89050000	1796	89800000
1802	90100000	1858	92900000
1858	92900000	1876	93800000
1876	93800000	1899	94950000
1899	94950000	1916	95800000
1916	95800000	1929	96450000
1929	96450000	1981	99050000
1981	99050000	1996	99800000
2011	100550000	2020	101000000
2028	101400000	2041	102050000
2045	102250000	2062	103100000
2063	103150000	2088	104400000
2091	104550000	2119	105950000
2119	105950000	2146	107300000
2150	107500000	2155	107750000
2159	107950000	2178	108900000
2179	108950000	2196	109800000
2196	109800000	2203	110150000
2204	110200000	2209	110450000
2209	110450000	2230	111500000
2231	111550000	2242	112100000
2244	112200000	2266	113300000
2266	113300000	2278	113900000
2278	113900000	2292	114600000
2292	114600000	2334	116700000
2334	116700000	2345	117250000
2345	117250000	2356	117800000
2356	117800000	2362	118100000
2363	118150000	2372	118600000
2372	118600000	2387	119350000
2387	119350000	2403	120150000
2406	120300000	2424	121200000
2425	121250000	2433	121650000
2433	121650000	2451	122550000
2451	122550000	2461	123050000
2461	123050000	2472	123600000
2475	123750000	2492	124600000
2492	124600000	2497	124850000
2497	124850000	2509	125450000
2509	125450000	2518	125900000
2518	125900000	2526	126300000
2526	126300000	2560	128000000
2560	128000000	2580	129000000
2580	129000000	2587	129350000
2587	129350000	2596	129800000
2597	129850000	2603	130150000
2603	130150000	2619	130950000
2619	130950000	2634	131700000
2634	131700000	2660	133000000
2661	133050000	2678	133900000
