145	7250000	181	9050000
195	9750000	201	10050000
205	10250000	272	13600000
276	13800000	285	14250000
285	14250000	297	14850000
297	14850000	318	15900000
320	16000000	347	17350000
347	17350000	359	17950000
366	18300000	419	20950000
420	21000000	456	22800000
458	22900000	492	24600000
497	24850000	516	25800000
516	25800000	524	26200000
524	26200000	535	26750000
535	26750000	577	28850000
577	28850000	589	29450000
589	29450000	598	29900000
598	29900000	622	31100000
622	31100000	633	31650000
633	31650000	652	32600000
652	32600000	664	33200000
664	33200000	673	33650000
673	33650000	693	34650000
693	34650000	721	36050000
722	36100000	728	36400000
728	36400000	739	36950000
742	37100000	753	37650000
753	37650000	769	38450000
769	38450000	790	39500000
790	39500000	823	41150000
823	41150000	836	41800000
836	41800000	842	42100000
843	42150000	857	42850000
857	42850000	874	43700000
874	43700000	882	44100000
885	44250000	896	44800000
899	44950000	910	45500000
910	45500000	918	45900000
