34	1700000	35	1750000
126	6300000	127	6350000
136	6800000	137	6850000
174	8700000	175	8750000
197	9850000	198	9900000
207	10350000	208	10400000
217	10850000	218	10900000
226	11300000	227	11350000
252	12600000	253	12650000
274	13700000	275	13750000
345	17250000	346	17300000
362	18100000	363	18150000
377	18850000	378	18900000
386	19300000	387	19350000
396	19800000	397	19850000
403	20150000	404	20200000
502	25100000	503	25150000
511	25550000	512	25600000
544	27200000	545	27250000
555	27750000	556	27800000
586	29300000	587	29350000
603	30150000	604	30200000
612	30600000	613	30650000
624	31200000	625	31250000
673	33650000	674	33700000
754	37700000	755	37750000
768	38400000	769	38450000
775	38750000	776	38800000
805	40250000	806	40300000
861	43050000	862	43100000
944	47200000	945	47250000
961	48050000	962	48100000
978	48900000	979	48950000
987	49350000	988	49400000
1041	52050000	1042	52100000
1050	52500000	1051	52550000
1083	54150000	1084	54200000
1114	55700000	1115	55750000
1125	56250000	1126	56300000
1169	58450000	1170	58500000
1208	60400000	1209	60450000
1222	61100000	1223	61150000
1232	61600000	1233	61650000
1261	63050000	1262	63100000
1289	64450000	1290	64500000
1312	65600000	1313	65650000
1321	66050000	1322	66100000
1392	69600000	1393	69650000
1402	70100000	1403	70150000
1414	70700000	1415	70750000
1435	71750000	1436	71800000
1446	72300000	1447	72350000
1480	74000000	1481	74050000
1506	75300000	1507	75350000
1526	76300000	1527	76350000
1567	78350000	1568	78400000
1592	79600000	1593	79650000
1619	80950000	1620	81000000
1625	81250000	1626	81300000
1633	81650000	1634	81700000
1731	86550000	1732	86600000
1793	89650000	1794	89700000
1800	90000000	1801	90050000
1841	92050000	1842	92100000
1872	93600000	1873	93650000
1880	94000000	1881	94050000
1892	94600000	1893	94650000
1906	95300000	1907	95350000
1925	96250000	1926	96300000
1950	97500000	1951	97550000
1962	98100000	1963	98150000
1970	98500000	1971	98550000
2002	100100000	2003	100150000
2011	100550000	2012	100600000
2044	102200000	2045	102250000
2061	103050000	2062	103100000
2071	103550000	2072	103600000
2116	105800000	2117	105850000
2156	107800000	2157	107850000
2176	108800000	2177	108850000
2186	109300000	2187	109350000
2194	109700000	2195	109750000
2268	113400000	2269	113450000
2290	114500000	2291	114550000
2346	117300000	2347	117350000
2388	119400000	2389	119450000
2396	119800000	2397	119850000
2419	120950000	2420	121000000
2452	122600000	2453	122650000
2475	123750000	2476	123800000
2489	124450000	2490	124500000
2501	125050000	2502	125100000
2535	126750000	2536	126800000
2555	127750000	2556	127800000
2595	129750000	2596	129800000
2642	132100000	2643	132150000
2669	133450000	2670	133500000
2698	134900000	2699	134950000
2735	136750000	2736	136800000
2774	138700000	2775	138750000
2850	142500000	2851	142550000
2865	143250000	2866	143300000
2889	144450000	2890	144500000
