10	500000	11	550000
20	1000000	21	1050000
32	1600000	33	1650000
77	3850000	78	3900000
102	5100000	103	5150000
143	7150000	144	7200000
169	8450000	170	8500000
184	9200000	185	9250000
203	10150000	204	10200000
215	10750000	216	10800000
230	11500000	231	11550000
246	12300000	247	12350000
255	12750000	256	12800000
265	13250000	266	13300000
283	14150000	284	14200000
310	15500000	311	15550000
319	15950000	320	16000000
385	19250000	386	19300000
424	21200000	425	21250000
454	22700000	455	22750000
508	25400000	509	25450000
520	26000000	521	26050000
532	26600000	533	26650000
547	27350000	548	27400000
554	27700000	555	27750000
579	28950000	580	29000000
589	29450000	590	29500000
615	30750000	616	30800000
633	31650000	634	31700000
647	32350000	648	32400000
654	32700000	655	32750000
766	38300000	767	38350000
785	39250000	786	39300000
840	42000000	841	42050000
849	42450000	850	42500000
878	43900000	879	43950000
901	45050000	902	45100000
920	46000000	921	46050000
940	47000000	941	47050000
952	47600000	953	47650000
973	48650000	974	48700000
1008	50400000	1009	50450000
1015	50750000	1016	50800000
1027	51350000	1028	51400000
1060	53000000	1061	53050000
1074	53700000	1075	53750000
1091	54550000	1092	54600000
1103	55150000	1104	55200000
1113	55650000	1114	55700000
1121	56050000	1122	56100000
1134	56700000	1135	56750000
1159	57950000	1160	58000000
1244	62200000	1245	62250000
1257	62850000	1258	62900000
1288	64400000	1289	64450000
1295	64750000	1296	64800000
1306	65300000	1307	65350000
1323	66150000	1324	66200000
1345	67250000	1346	67300000
1359	67950000	1360	68000000
1376	68800000	1377	68850000
1395	69750000	1396	69800000
1492	74600000	1493	74650000
1521	76050000	1522	76100000
1539	76950000	1540	77000000
1559	77950000	1560	78000000
1588	79400000	1589	79450000
1646	82300000	1647	82350000
1719	85950000	1720	86000000
1761	88050000	1762	88100000
1780	89000000	1781	89050000
1790	89500000	1791	89550000
1818	90900000	1819	90950000
1853	92650000	1854	92700000
1868	93400000	1869	93450000
1882	94100000	1883	94150000
1891	94550000	1892	94600000
1900	95000000	1901	95050000
1911	95550000	1912	95600000
1931	96550000	1932	96600000
1968	98400000	1969	98450000
2000	100000000	2001	100050000
2027	101350000	2028	101400000
2057	102850000	2058	102900000
2072	103600000	2073	103650000
2108	105400000	2109	105450000
2124	106200000	2125	106250000
2141	107050000	2142	107100000
2152	107600000	2153	107650000
2170	108500000	2171	108550000
2182	109100000	2183	109150000
2197	109850000	2198	109900000
2217	110850000	2218	110900000
2226	111300000	2227	111350000
2249	112450000	2250	112500000
2279	113950000	2280	114000000
2292	114600000	2293	114650000
2318	115900000	2319	115950000
2344	117200000	2345	117250000
2356	117800000	2357	117850000
2368	118400000	2369	118450000
2392	119600000	2393	119650000
2464	123200000	2465	123250000
2473	123650000	2474	123700000
2486	124300000	2487	124350000
2502	125100000	2503	125150000
2573	128650000	2574	128700000
2615	130750000	2616	130800000
2642	132100000	2643	132150000
