510	25500000	511	25550000
561	28050000	562	28100000
623	31150000	624	31200000
630	31500000	631	31550000
638	31900000	639	31950000
661	33050000	662	33100000
680	34000000	681	34050000
699	34950000	700	35000000
729	36450000	730	36500000
743	37150000	744	37200000
758	37900000	759	37950000
768	38400000	769	38450000
774	38700000	775	38750000
792	39600000	793	39650000
817	40850000	818	40900000
827	41350000	828	41400000
875	43750000	876	43800000
890	44500000	891	44550000
913	45650000	914	45700000
966	48300000	967	48350000
976	48800000	977	48850000
1005	50250000	1006	50300000
1019	50950000	1020	51000000
1037	51850000	1038	51900000
1044	52200000	1045	52250000
1055	52750000	1056	52800000
1076	53800000	1077	53850000
1102	55100000	1103	55150000
1109	55450000	1110	55500000
1129	56450000	1130	56500000
1164	58200000	1165	58250000
1177	58850000	1178	58900000
1193	59650000	1194	59700000
1206	60300000	1207	60350000
1236	61800000	1237	61850000
1261	63050000	1262	63100000
1282	64100000	1283	64150000
1309	65450000	1310	65500000
1318	65900000	1319	65950000
1331	66550000	1332	66600000
1338	66900000	1339	66950000
1348	67400000	1349	67450000
1356	67800000	1357	67850000
1365	68250000	1366	68300000
1379	68950000	1380	69000000
1388	69400000	1389	69450000
1416	70800000	1417	70850000
1435	71750000	1436	71800000
1444	72200000	1445	72250000
1453	72650000	1454	72700000
1477	73850000	1478	73900000
1486	74300000	1487	74350000
1499	74950000	1500	75000000
1506	75300000	1507	75350000
1523	76150000	1524	76200000
1538	76900000	1539	76950000
1551	77550000	1552	77600000
1557	77850000	1558	77900000
1576	78800000	1577	78850000
1586	79300000	1587	79350000
1604	80200000	1605	80250000
1618	80900000	1619	80950000
1629	81450000	1630	81500000
1650	82500000	1651	82550000
1704	85200000	1705	85250000
1716	85800000	1717	85850000
1768	88400000	1769	88450000
1819	90950000	1820	91000000
1826	91300000	1827	91350000
1861	93050000	1862	93100000
1904	95200000	1905	95250000
1926	96300000	1927	96350000
1984	99200000	1985	99250000
1997	99850000	1998	99900000
2011	100550000	2012	100600000
2026	101300000	2027	101350000
2033	101650000	2034	101700000
