10	500000	11	550000
37	1850000	38	1900000
84	4200000	85	4250000
112	5600000	113	5650000
129	6450000	130	6500000
141	7050000	142	7100000
148	7400000	149	7450000
158	7900000	159	7950000
172	8600000	173	8650000
196	9800000	197	9850000
231	11550000	232	11600000
264	13200000	265	13250000
282	14100000	283	14150000
290	14500000	291	14550000
311	15550000	312	15600000
319	15950000	320	16000000
346	17300000	347	17350000
368	18400000	369	18450000
431	21550000	432	21600000
591	29550000	592	29600000
613	30650000	614	30700000
645	32250000	646	32300000
682	34100000	683	34150000
689	34450000	690	34500000
724	36200000	725	36250000
757	37850000	758	37900000
779	38950000	780	39000000
824	41200000	825	41250000
867	43350000	868	43400000
891	44550000	892	44600000
907	45350000	908	45400000
945	47250000	946	47300000
958	47900000	959	47950000
972	48600000	973	48650000
1005	50250000	1006	50300000
1034	51700000	1035	51750000
1081	54050000	1082	54100000
1101	55050000	1102	55100000
1113	55650000	1114	55700000
1127	56350000	1128	56400000
1142	57100000	1143	57150000
1164	58200000	1165	58250000
